CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City
18505,Carol,Scott,Carol Scott,Female,1/21/2021,San Francisco
18506,Evan,Bradley,Evan Bradley,Male,6/24/2020,Langley
18507,Edward,Baker,Edward Baker,Male,1/3/2021,San Francisco
18508,Michele,Chander,Michele Chander,Female,12/13/2020,Berkeley
18509,Xavier,Foster,Xavier Foster,Male,5/21/2020,Palo Alto
18510,Samuel,Washington,Samuel Washington,Male,5/1/2020,West Covina
18511,Mya,Jenkins,Mya Jenkins,Female,12/15/2020,National City
18512,Alex,Torres,Alex Torres,Male,12/6/2020,Lincoln Acres
18513,Edwin,Xu,Edwin Xu,Male,12/5/2020,Burlingame
18514,Anne,Romero,Anne Romero,Female,12/7/2020,Bellflower
18515,Gabrielle,Patterson,Gabrielle Patterson,Female,12/15/2020,Milwaukie
18516,Juan,Brooks,Juan Brooks,Male,12/26/2020,Renton
18517,Tristan,Diaz,Tristan Diaz,Male,9/16/2020,Issaquah
18518,Stephanie,Scott,Stephanie Scott,Female,12/22/2020,Lynnwood
18519,Alex,Cook,Alex Cook,Male,12/7/2020,Bellflower
18520,Rafael,Huang,Rafael Huang,Male,4/16/2020,Chula Vista
18521,Meghan,Rowe,Meghan Rowe,Female,3/18/2020,Chula Vista
18522,Jeremiah,Smith,Jeremiah Smith,Male,3/24/2020,Long Beach
18523,Samuel,Foster,Samuel Foster,Male,3/17/2020,Metchosin
18524,Edward,Alexander,Edward Alexander,Male,8/19/2020,Port Hammond
18525,Jack,Lal,Jack Lal,Male,12/6/2020,Metchosin
18526,Kevin,Hernandez,Kevin Hernandez,Male,12/24/2020,San Francisco
18527,Jonathan,Baker,Jonathan Baker,Male,11/29/2020,Tacoma
18528,John,Rodriguez,John Rodriguez,Male,12/5/2020,Lakewood
18529,Albert,Castro,Albert Castro,Male,1/28/2021,Chantilly
18530,Wyatt,Evans,Wyatt Evans,Male,2/18/2020,Sedro Woolley
18531,Thomas,Simmons,Thomas Simmons,Male,9/9/2020,Imperial Beach
18532,Marcus,Russell,Marcus Russell,Male,12/16/2020,Issaquah
18533,Lucas,Martinez,Lucas Martinez,Male,12/23/2020,West Covina
18534,Hunter,Collins,Hunter Collins,Male,3/3/2020,Seattle
18535,Donald,Kapoor,Donald Kapoor,Male,1/2/2021,Cliffside
18536,Hailey,Coleman,Hailey Coleman,Female,11/8/2020,National City
18537,Kathryn,Carson,Kathryn Carson,Female,12/6/2020,Beverly Hills
18538,Ian,Mitchell,Ian Mitchell,Male,12/23/2020,Issaquah
18539,Riley,Russell,Riley Russell,Female,12/26/2020,Grossmont
18540,Victoria,Perry,Victoria Perry,Female,12/25/2020,Fremont
18541,Kayla,Jones,Kayla Jones,Female,4/2/2020,Westminster
18542,Dustin,She,Dustin She,Male,7/8/2020,Burien
18543,Dalton,Wilson,Dalton Wilson,Male,10/9/2020,Grossmont
18544,Riley,Washington,Riley Washington,Female,1/1/2020,Victoria
18545,Ian,Clark,Ian Clark,Male,10/5/2020,Kirkland
18546,Pieter,Wycoff,Pieter Wycoff,Female,4/13/2020,Clarkston
18547,Ethan,Johnson,Ethan Johnson,Male,12/24/2020,San Carlos
18548,Jordan,Powell,Jordan Powell,Male,10/6/2020,National City
18549,Sierra,Collins,Sierra Collins,Female,2/20/2020,Victoria
18550,Julia,Griffin,Julia Griffin,Female,12/6/2020,Spring Valley
18551,Chloe,Hall,Chloe Hall,Female,9/29/2020,Everett
18552,Kelsey,Goel,Kelsey Goel,Female,3/17/2020,Concord
18553,Alex,Roberts,Alex Roberts,Male,10/5/2020,Lake Oswego
18554,Isabelle,Ross,Isabelle Ross,Female,3/17/2020,Port Hammond
18555,Muniraju,Pulipalyam,Muniraju Pulipalyam,Female,1/8/2021,Torrance
18556,Ruben,Perez,Ruben Perez,Male,10/28/2020,Concord
18557,Bailey,Lopez,Bailey Lopez,Female,2/11/2020,Cliffside
18558,Alexandra,Price,Alexandra Price,Female,10/17/2020,Renton
18559,Lucas,Adams,Lucas Adams,Male,10/20/2020,Sedro Woolley
18560,Anna,Miller,Anna Miller,Female,12/5/2020,Burbank
18561,Carol,Torres,Carol Torres,Female,12/27/2020,Colma
18562,Mary,Wright,Mary Wright,Female,10/10/2020,Novato
18563,Evan,Sanchez,Evan Sanchez,Male,11/25/2020,Palo Alto
18564,John,Moore,John Moore,Male,10/29/2020,Grossmont
18565,Dalton,Bryant,Dalton Bryant,Male,11/22/2020,Lebanon
18566,Bryce,Peterson,Bryce Peterson,Male,12/15/2020,Daly City
18567,Madison,Barnes,Madison Barnes,Female,11/16/2020,San Gabriel
18568,Mya,Bennett,Mya Bennett,Female,11/16/2020,El Cajon
18569,Emma,Bryant,Emma Bryant,Female,2/6/2020,Salem
18570,Mason,Peterson,Mason Peterson,Male,3/9/2020,Langford
18571,Cameron,Kumar,Cameron Kumar,Male,3/19/2020,Vancouver
18572,Danielle,Watson,Danielle Watson,Female,5/12/2020,Berkeley
18573,Andrea,Phillips,Andrea Phillips,Female,5/26/2020,Sooke
18574,Kaitlyn,Taylor,Kaitlyn Taylor,Female,3/29/2020,Los Angeles
18575,Erin,Stewart,Erin Stewart,Female,10/15/2020,Downey
18576,Emily,Coleman,Emily Coleman,Female,11/16/2020,Woodland Hills
18577,Isabelle,Winston,Isabelle Winston,Female,3/5/2020,San Carlos
18578,Patrick,Rogers,Patrick Rogers,Male,12/10/2020,Novato
18579,William,Brown,William Brown,Male,10/28/2020,Beaverton
18580,Emma,Anderson,Emma Anderson,Female,4/13/2020,Langley
18581,Melinda,Dominguez,Melinda Dominguez,Female,12/12/2020,Clackamas
18582,Bryan,Morgan,Bryan Morgan,Male,12/17/2020,Marysville
18583,Luis,Kumar,Luis Kumar,Male,2/8/2020,Redmond
18584,Haley,Evans,Haley Evans,Female,3/8/2020,Seattle
18585,Katherine,Blue,Katherine Blue,Female,10/27/2020,Bellflower
18586,Benjamin,Patterson,Benjamin Patterson,Male,12/26/2020,Grossmont
18587,Monica,Arun,Monica Arun,Female,10/17/2020,Burien
18588,Isabella,Rogers,Isabella Rogers,Female,10/3/2020,Seattle
18589,Anna,Stewart,Anna Stewart,Female,11/15/2020,Bremerton
18590,Valerie,Sun,Valerie Sun,Female,5/22/2020,Burbank
18591,Eduardo,Nelson,Eduardo Nelson,Male,3/6/2020,Long Beach
18592,Mackenzie,Evans,Mackenzie Evans,Female,11/29/2020,Milwaukie
18593,Sydney,Martinez,Sydney Martinez,Female,3/4/2020,Renton
18594,Kristi,Garcia,Kristi Garcia,Female,12/16/2020,Burbank
18595,Marcus,Hernandez,Marcus Hernandez,Male,10/26/2020,Oak Bay
18596,Gabriella,Cooper,Gabriella Cooper,Female,11/17/2020,Colma
18597,Isabel,Perry,Isabel Perry,Female,11/16/2020,Torrance
18598,Norimichi,Yonekura,Norimichi Yonekura,Male,11/16/2020,San Carlos
18599,Kyle,Simmons,Kyle Simmons,Male,5/10/2020,Issaquah
18600,Ashley,Gonzales,Ashley Gonzales,Female,5/31/2020,Langford
18601,Cynthia,Garcia,Cynthia Garcia,Female,3/18/2020,Coronado
18602,Patrick,Ramirez,Patrick Ramirez,Male,4/10/2020,Imperial Beach
18603,Gabrielle,Henderson,Gabrielle Henderson,Female,4/4/2020,Metchosin
18604,Paige,Alexander,Paige Alexander,Female,2/8/2020,Langley
18605,David,Wright,David Wright,Male,11/3/2020,Burien
18606,Wyatt,Green,Wyatt Green,Male,11/11/2020,Port Orchard
18607,Katherine,Taylor,Katherine Taylor,Female,11/26/2020,Oregon City
18608,Ian,Phillips,Ian Phillips,Male,11/25/2020,Woodland Hills
18609,Alyssa,Cook,Alyssa Cook,Female,11/15/2020,Portland
18610,Bailey,Rivera,Bailey Rivera,Female,12/26/2020,Concord
18611,Taylor,Foster,Taylor Foster,Female,12/5/2020,Salem
18612,Alyssa,Flores,Alyssa Flores,Female,8/20/2020,Downey
18613,Cody,Murphy,Cody Murphy,Male,12/16/2020,Downey
18614,Seth,Wright,Seth Wright,Male,12/20/2020,Newport Beach
18615,Charles,Peterson,Charles Peterson,Male,12/13/2020,West Covina
18616,Spencer,Butler,Spencer Butler,Male,11/26/2020,Oakland
18617,Carlos,Lopez,Carlos Lopez,Male,4/12/2020,Shawnee
18618,Mitchell,Rai,Mitchell Rai,Male,1/21/2021,Paris
18619,Dominic,Mehta,Dominic Mehta,Male,7/13/2020,Salzgitter
18620,Randall,Navarro,Randall Navarro,Male,11/26/2019,Reading
18621,Cassandra,Prasad,Cassandra Prasad,Female,11/15/2019,Wokingham
18622,Byron,Rubio,Byron Rubio,Male,11/24/2020,Berks
18623,Anne,Torres,Anne Torres,Female,8/10/2020,Metz
18624,Jay,Perez,Jay Perez,Male,3/1/2020,Tremblay-en-France
18625,Derrick,Moreno,Derrick Moreno,Male,11/13/2019,London
18626,Tony,Pal,Tony Pal,Male,6/23/2019,Frankfurt
18627,Kristine,Gomez,Kristine Gomez,Female,11/26/2019,London
18628,Suzanne,Yang,Suzanne Yang,Female,6/2/2020,Colomiers
18629,Martin,Srini,Martin Srini,Male,8/20/2020,Newcastle upon Tyne
18630,Priscilla,She,Priscilla She,Female,12/16/2020,Paris
18631,Carly,Shan,Carly Shan,Female,12/4/2020,York
18632,Russell,Tang,Russell Tang,Male,2/20/2020,High Wycombe
18633,Adam,Jenkins,Adam Jenkins,Male,11/20/2019,Watford
18634,Veronica,Arun,Veronica Arun,Female,11/10/2018,Chatou
18635,Toni,Martinez,Toni Martinez,Female,2/14/2020,Bonn
18636,Edgar,Chapman,Edgar Chapman,Male,8/28/2020,Braunschweig
18637,Thomas,Sharma,Thomas Sharma,Male,3/30/2020,Metchosin
18638,Alyssa,Thompson,Alyssa Thompson,Female,11/22/2020,Kirkland
18639,Maria,Scott,Maria Scott,Female,11/26/2020,Portland
18640,Isaac,James,Isaac James,Male,3/8/2020,Issaquah
18641,Cameron,Garcia,Cameron Garcia,Male,4/6/2020,Cliffside
18642,Brianna,Thompson,Brianna Thompson,Female,5/29/2020,Royal Oak
18643,Joshua,Thomas,Joshua Thomas,Male,12/11/2020,Santa Monica
18644,Carrie,Ruiz,Carrie Ruiz,Female,2/14/2020,Cliffside
18645,Jordan,Bryant,Jordan Bryant,Male,11/7/2020,Olympia
18646,Blake,Adams,Blake Adams,Male,11/16/2020,Beverly Hills
18647,Christy,Huang,Christy Huang,Female,7/6/2020,Chula Vista
18648,Hailey,Torres,Hailey Torres,Female,8/17/2020,Burlingame
18649,Jackson,Patterson,Jackson Patterson,Male,8/19/2020,Woodland Hills
18650,Kyle,Flores,Kyle Flores,Male,8/25/2020,Downey
18651,Isaiah,Mitchell,Isaiah Mitchell,Male,8/11/2020,Lynnwood
18652,Meredith,Diaz,Meredith Diaz,Female,6/29/2020,Burien
18653,Emmanuel,Madan,Emmanuel Madan,Male,9/5/2020,Bremerton
18654,Thomas,Lopez,Thomas Lopez,Male,11/11/2020,Mill Valley
18655,Eric,Diaz,Eric Diaz,Male,11/28/2020,Kirkland
18656,Charles,Clark,Charles Clark,Male,9/4/2020,Beverly Hills
18657,Alex,Morgan,Alex Morgan,Male,4/10/2020,Lakewood
18658,Dalton,Turner,Dalton Turner,Male,7/26/2020,Spokane
18659,Jasmine,Thompson,Jasmine Thompson,Female,5/11/2020,Los Angeles
18660,Cristina,Anand,Cristina Anand,Female,11/16/2020,Coronado
18661,Daniel,Walker,Daniel Walker,Male,10/7/2020,Sedro Woolley
18662,Kyle,Sharma,Kyle Sharma,Male,11/9/2020,Daly City
18663,Jason,Flores,Jason Flores,Male,7/24/2020,Mill Valley
18664,Robert,Long,Robert Long,Male,2/2/2020,Renton
18665,Olivia,Brooks,Olivia Brooks,Female,8/1/2020,Burien
18666,Jordyn,Henderson,Jordyn Henderson,Female,6/27/2020,Lynnwood
18667,Kelli,Ma,Kelli Ma,Female,10/2/2020,Berkeley
18668,Brian,Sanders,Brian Sanders,Male,1/24/2021,Lake Oswego
18669,Adam,Griffin,Adam Griffin,Male,8/8/2020,Palo Alto
18670,Melanie,Bryant,Melanie Bryant,Female,11/10/2020,Beverly Hills
18671,Melanie,Kelly,Melanie Kelly,Female,3/8/2020,San Carlos
18672,Anthony,Lewis,Anthony Lewis,Male,8/22/2020,Torrance
18673,James,Green,James Green,Male,7/10/2020,Beverly Hills
18674,Isabelle,Bennett,Isabelle Bennett,Female,5/27/2020,Westminster
18675,Abigail,Martin,Abigail Martin,Female,4/14/2020,Grossmont
18676,Jesse,Young,Jesse Young,Male,5/5/2020,Lynnwood
18677,Logan,Shan,Logan Shan,Male,2/3/2020,Cliffside
18678,Sean,Watson,Sean Watson,Male,6/15/2020,Spring Valley
18679,Seth,Wood,Seth Wood,Male,11/20/2020,Renton
18680,David,Shan,David Shan,Male,11/3/2020,Bellflower
18681,Jacqueline,Griffin,Jacqueline Griffin,Female,3/24/2020,Lemon Grove
18682,Emily,Bennett,Emily Bennett,Female,9/26/2020,Lincoln Acres
18683,Robert,Walker,Robert Walker,Male,6/7/2020,Santa Cruz
18684,Makayla,Watson,Makayla Watson,Female,11/13/2020,Spring Valley
18685,Sean,Rogers,Sean Rogers,Male,7/20/2020,Newton
18686,Logan,Coleman,Logan Coleman,Male,3/28/2020,Port Hammond
18687,Olivia,Smith,Olivia Smith,Female,2/9/2020,Burlingame
18688,Antonio,Barnes,Antonio Barnes,Male,8/16/2020,Port Orchard
18689,Miguel,Miller,Miguel Miller,Male,6/8/2020,Everett
18690,Carlos,Rivera,Carlos Rivera,Male,10/17/2020,Bremerton
18691,Claudia,Zheng,Claudia Zheng,Female,6/28/2018,Lane Cove
18692,Preston,Mehta,Preston Mehta,Male,6/23/2018,Lavender Bay
18693,Ann,Subram,Ann Subram,Female,6/7/2018,Caloundra
18694,Derrick,Gomez,Derrick Gomez,Male,6/2/2018,Newcastle
18695,Aaron,Diaz,Aaron Diaz,Male,6/1/2018,Melton
18696,Mindy,Black,Mindy Black,Female,6/12/2018,Hervey Bay
18697,Tara,Lal,Tara Lal,Female,6/18/2018,Lane Cove
18698,Jaclyn,Chande,Jaclyn Chande,Female,6/24/2018,Newcastle
18699,Blake,Griffin,Blake Griffin,Male,6/22/2018,Gold Coast
18700,Ernest,Zhao,Ernest Zhao,Male,6/8/2018,Seaford
18701,Kenneth,Lal,Kenneth Lal,Male,6/18/2018,Sunbury
18702,Adriana,Smith,Adriana Smith,Female,6/29/2018,Coffs Harbour
18703,Vincent,Huang,Vincent Huang,Male,6/10/2018,Hawthorne
18704,Lacey,Goel,Lacey Goel,Female,3/19/2020,Springwood
18705,Karl,Goel,Karl Goel,Male,5/24/2020,East Brisbane
18706,Darryl,Zheng,Darryl Zheng,Male,7/16/2018,Goulburn
18707,Marshall,She,Marshall She,Male,2/20/2020,Hobart
18708,Micah,Zhao,Micah Zhao,Male,7/9/2018,Milsons Point
18709,Darren,Hernandez,Darren Hernandez,Male,7/29/2018,South Melbourne
18710,Ricardo,Xie,Ricardo Xie,Male,7/7/2018,St. Leonards
18711,Emma,Diaz,Emma Diaz,Female,9/17/2020,Geelong
18712,Glenn,Guo,Glenn Guo,Male,3/29/2020,Rockhampton
18713,Rosa,Yang,Rosa Yang,Female,10/27/2020,Newcastle
18714,Francisco,Lopez,Francisco Lopez,Male,3/11/2020,Springwood
18715,Rafael,Rai,Rafael Rai,Male,7/9/2020,Hervey Bay
18716,Seth,Campbell,Seth Campbell,Male,7/12/2018,Hervey Bay
18717,Cassandra,Suri,Cassandra Suri,Female,8/17/2020,South Melbourne
18718,Susan,Liu,Susan Liu,Female,7/30/2018,Hawthorne
18719,Alberto,Suarez,Alberto Suarez,Male,4/6/2020,Rhodes
18720,Taylor,Miller,Taylor Miller,Female,10/10/2020,Hobart
18721,Andy,Gomez,Andy Gomez,Male,7/15/2018,Malabar
18722,Jonathon,Navarro,Jonathon Navarro,Male,7/8/2018,St. Leonards
18723,Lacey,Ma,Lacey Ma,Female,7/24/2018,Port Macquarie
18724,Denise,Fernandez,Denise Fernandez,Female,7/22/2018,Bendigo
18725,Denise,Kapoor,Denise Kapoor,Female,7/9/2018,Hobart
18726,Katrina,Anand,Katrina Anand,Female,7/10/2018,Matraville
18727,Hailey,Hernandez,Hailey Hernandez,Female,7/13/2020,Melbourne
18728,Roger,Luo,Roger Luo,Male,8/21/2020,Lavender Bay
18729,Evan,Parker,Evan Parker,Male,7/22/2018,Melton
18730,Johnathan,Arthur,Johnathan Arthur,Male,10/3/2020,Malabar
18731,Brett,Malhotra,Brett Malhotra,Male,7/27/2018,Darlinghurst
18732,Zachary,Jai,Zachary Jai,Male,1/27/2021,Warrnambool
18733,Rafael,Gao,Rafael Gao,Male,3/1/2020,Gold Coast
18734,Barbara,Ashe,Barbara Ashe,Female,5/4/2020,Brisbane
18735,Latasha,Moreno,Latasha Moreno,Female,7/11/2018,Cloverdale
18736,Ashley,Patterson,Ashley Patterson,Female,7/26/2018,Melbourne
18737,Ricky,Gomez,Ricky Gomez,Male,7/27/2018,Bendigo
18738,Tamara,Luo,Tamara Luo,Female,7/16/2018,Rhodes
18739,Christy,Pal,Christy Pal,Female,7/20/2018,Geelong
18740,Adam,Hill,Adam Hill,Male,7/8/2018,Hobart
18741,Edgar,Martinez,Edgar Martinez,Male,11/17/2020,Melbourne
18742,Don,Guo,Don Guo,Male,6/27/2020,East Brisbane
18743,Glenn,Xu,Glenn Xu,Male,4/3/2020,Gold Coast
18744,April,Raje,April Raje,Female,6/4/2020,Rhodes
18745,Brooke,James,Brooke James,Female,8/19/2020,Rockhampton
18746,Reginald,Alvarez,Reginald Alvarez,Male,7/2/2018,Melton
18747,Jacquelyn,Diaz,Jacquelyn Diaz,Female,7/2/2018,Townsville
18748,Gabrielle,Stewart,Gabrielle Stewart,Female,1/14/2021,Caloundra
18749,Olivia,Stewart,Olivia Stewart,Female,11/10/2020,Newton
18750,Alexandra,Perry,Alexandra Perry,Female,9/29/2020,La Jolla
18751,Kari,Schmidt,Kari Schmidt,Female,2/15/2020,Berkeley
18752,Samantha,Walker,Samantha Walker,Female,3/22/2020,Newport Beach
18753,James,Moore,James Moore,Male,7/9/2020,Portland
18754,Isabella,Mitchell,Isabella Mitchell,Female,3/11/2020,Beverly Hills
18755,Christopher,Lewis,Christopher Lewis,Male,3/26/2020,Haney
18756,Isabella,Thompson,Isabella Thompson,Female,7/31/2020,Westminster
18757,Frederick,Srini,Frederick Srini,Male,2/8/2020,Bellingham
18758,Devin,Price,Devin Price,Male,2/20/2020,Cliffside
18759,Devin,Phillips,Devin Phillips,Male,5/19/2020,Sooke
18760,Morgan,Wood,Morgan Wood,Female,2/27/2020,Downey
18761,Luis,Wright,Luis Wright,Male,8/23/2020,Glendale
18762,Arthur,Wilson,Arthur Wilson,Female,11/17/2020,Newport Beach
18763,Julie,Chander,Julie Chander,Female,5/15/2020,Malabar
18764,Natalie,Scott,Natalie Scott,Female,7/20/2020,Redwood City
18765,Noah,Shan,Noah Shan,Male,10/2/2020,Yakima
18766,Francisco,Sai,Francisco Sai,Male,7/16/2018,Darlinghurst
18767,Gary,Alonso,Gary Alonso,Male,7/14/2018,Hervey Bay
18768,Dalton,Garcia,Dalton Garcia,Male,7/25/2018,Gold Coast
18769,Theresa,Dominguez,Theresa Dominguez,Female,7/18/2018,Lane Cove
18770,Aaron,Hernandez,Aaron Hernandez,Male,8/22/2020,Burbank
18771,Robert,Green,Robert Green,Male,10/22/2020,Glendale
18772,Julia,Hill,Julia Hill,Female,6/21/2020,Lincoln Acres
18773,Cassidy,Price,Cassidy Price,Female,5/19/2020,Lincoln Acres
18774,Justin,Flores,Justin Flores,Male,1/26/2021,Woodland Hills
18775,Andrea,Bell,Andrea Bell,Female,2/2/2020,Oregon City
18776,Connor,Allen,Connor Allen,Male,5/31/2020,Lincoln Acres
18777,Richard,Clark,Richard Clark,Male,3/14/2020,Downey
18778,Miguel,Washington,Miguel Washington,Male,9/22/2020,National City
18779,Jose,Hill,Jose Hill,Male,11/3/2020,Novato
18780,Evan,Carter,Evan Carter,Male,11/4/2020,Novato
18781,Hunter,Lewis,Hunter Lewis,Male,12/26/2020,Spring Valley
18782,Patrick,Reed,Patrick Reed,Male,12/18/2020,Grossmont
18783,Michael,Martin,Michael Martin,Male,12/26/2020,W. Linn
18784,Trinity,Brooks,Trinity Brooks,Female,10/15/2020,Santa Monica
18785,Sara,Rivera,Sara Rivera,Female,11/28/2020,Port Hammond
18786,Dustin,Chande,Dustin Chande,Male,4/3/2020,Bellflower
18787,Mya,Wood,Mya Wood,Female,9/17/2020,Issaquah
18788,Madison,Thompson,Madison Thompson,Female,11/21/2020,N. Vancouver
18789,Seth,Robinson,Seth Robinson,Male,12/21/2020,Yakima
18790,Julia,Martin,Julia Martin,Female,11/18/2020,Renton
18791,Megan,Blue,Megan Blue,Female,12/21/2020,Sedro Woolley
18792,Gabriella,Peterson,Gabriella Peterson,Female,11/24/2020,W. Linn
18793,Angel,Cox,Angel Cox,Male,11/24/2020,Warrnambool
18794,Andrew,Davis,Andrew Davis,Male,11/2/2020,Long Beach
18795,Nathan,Alexander,Nathan Alexander,Male,5/8/2020,Royal Oak
18796,Marvin,Ruiz,Marvin Ruiz,Male,10/9/2020,Sydney
18797,Evan,Murphy,Evan Murphy,Male,1/21/2021,Redmond
18798,Andrea,Allen,Andrea Allen,Female,10/31/2020,Glendale
18799,Jacob,Lewis,Jacob Lewis,Male,4/4/2020,La Jolla
18800,Jennifer,Phillips,Jennifer Phillips,Female,11/6/2020,Lake Oswego
18801,Dawn,Yuan,Dawn Yuan,Female,10/30/2020,Berkeley
18802,Mario,Shen,Mario Shen,Male,11/26/2020,Bremerton
18803,Cedric,Zheng,Cedric Zheng,Male,12/6/2020,Bremerton
18804,Aaron,Gonzales,Aaron Gonzales,Male,12/16/2020,Novato
18805,Tracy,Simpson,Tracy Simpson,Female,1/27/2021,Beaverton
18806,Kaitlyn,Torres,Kaitlyn Torres,Female,11/30/2020,Corvallis
18807,Spencer,Bennett,Spencer Bennett,Male,3/27/2020,Chula Vista
18808,Gabrielle,Perez,Gabrielle Perez,Female,12/17/2020,Colma
18809,Jason,King,Jason King,Male,4/1/2020,Beaverton
18810,Casey,Dominguez,Casey Dominguez,Male,11/9/2020,Burien
18811,Samuel,Perry,Samuel Perry,Male,2/22/2020,Oak Bay
18812,Kyle,Adams,Kyle Adams,Male,3/1/2020,Victoria
18813,Kristy,Hernandez,Kristy Hernandez,Female,1/20/2021,Ballard
18814,Evan,Adams,Evan Adams,Male,7/10/2020,Everett
18815,Abigail,Rogers,Abigail Rogers,Female,9/20/2020,Lynnwood
18816,Taylor,Smith,Taylor Smith,Female,2/28/2020,Oregon City
18817,Brittany,Russell,Brittany Russell,Female,12/24/2020,Puyallup
18818,Lucas,Torres,Lucas Torres,Male,12/20/2020,National City
18819,Miranda,Bennett,Miranda Bennett,Female,12/5/2020,Santa Cruz
18820,Alexandria,Cook,Alexandria Cook,Female,7/8/2020,West Covina
18821,Juan,Morgan,Juan Morgan,Male,6/14/2020,Newton
18822,Gregory,Ferrier,Gregory Ferrier,Male,8/10/2020,Beaverton
18823,Russell,Xu,Russell Xu,Male,6/6/2020,Bellflower
18824,Elijah,Collins,Elijah Collins,Male,11/29/2020,La Jolla
18825,Brandon,Smith,Brandon Smith,Male,9/9/2020,San Carlos
18826,Allison,Stewart,Allison Stewart,Female,3/13/2020,Royal Oak
18827,Carmen,Raman,Carmen Raman,Female,12/27/2020,Beaverton
18828,Morgan,Wright,Morgan Wright,Female,9/15/2020,Everett
18829,Jackson,Simmons,Jackson Simmons,Male,12/3/2020,Issaquah
18830,Kristine,Ortega,Kristine Ortega,Female,11/17/2020,Bellflower
18831,Andy,Hernandez,Andy Hernandez,Male,12/26/2020,Bellflower
18832,Dylan,Jackson,Dylan Jackson,Male,12/12/2020,Redwood City
18833,Morgan,Baker,Morgan Baker,Female,12/9/2020,Lakewood
18834,Ana,Foster,Ana Foster,Female,12/28/2020,Edmonds
18835,Isabelle,Coleman,Isabelle Coleman,Female,1/29/2020,El Cajon
18836,Nicole,Cooper,Nicole Cooper,Female,3/27/2020,Puyallup
18837,Amanda,Hernandez,Amanda Hernandez,Female,6/5/2020,Spring Valley
18838,Natalie,Morris,Natalie Morris,Female,12/17/2020,Spring Valley
18839,Don,Lee,Don Lee,Male,11/10/2020,Port Hammond
18840,Alexandria,Barnes,Alexandria Barnes,Female,11/29/2020,Puyallup
18841,Gabriella,Campbell,Gabriella Campbell,Female,5/2/2020,Shawnee
18842,James,Gonzalez,James Gonzalez,Male,5/10/2020,Victoria
18843,Luis,Perez,Luis Perez,Male,11/20/2020,Beaverton
18844,Dalton,Hernandez,Dalton Hernandez,Male,6/21/2020,Renton
18845,Katherine,Hughes,Katherine Hughes,Female,4/22/2020,Tacoma
18846,Deb,Hughes,Deb Hughes,Male,1/3/2021,Walla Walla
18847,Ariana,Richardson,Ariana Richardson,Female,8/19/2020,Woodburn
18848,Christian,Harris,Christian Harris,Male,12/13/2020,Berkeley
18849,Faith,Flores,Faith Flores,Female,12/3/2020,Port Orchard
18850,Ethan,Hughes,Ethan Hughes,Male,12/5/2020,Mill Valley
18851,Dalton,Cook,Dalton Cook,Male,12/12/2020,Long Beach
18852,Allison,Sanders,Allison Sanders,Female,8/8/2020,Port Hammond
18853,Jacqueline,Gray,Jacqueline Gray,Female,4/26/2020,Corvallis
18854,Hunter,Turner,Hunter Turner,Male,12/19/2020,Kirkland
18855,Robert,Zhang,Robert Zhang,Male,5/19/2020,N. Vancouver
18856,Thomas,Green,Thomas Green,Male,12/23/2020,Palo Alto
18857,Sebastian,Sanders,Sebastian Sanders,Male,12/20/2020,Edmonds
18858,Miguel,Parker,Miguel Parker,Male,12/19/2020,Lincoln Acres
18859,Olivia,Henderson,Olivia Henderson,Female,6/18/2020,Royal Oak
18860,Sydney,Foster,Sydney Foster,Female,12/6/2020,Renton
18861,Ashley,Wood,Ashley Wood,Female,10/10/2020,Ballard
18862,Luke,Zhang,Luke Zhang,Male,12/4/2020,Beverly Hills
18863,Charles,Scott,Charles Scott,Male,12/20/2020,West Covina
18864,Elijah,Long,Elijah Long,Male,12/5/2020,San Gabriel
18865,Ashley,Hayes,Ashley Hayes,Female,12/12/2020,Kirkland
18866,Miguel,Scott,Miguel Scott,Male,12/12/2020,Concord
18867,Thomas,Perry,Thomas Perry,Male,12/3/2020,Milwaukie
18868,Adam,Long,Adam Long,Male,11/29/2020,Long Beach
18869,Ashley,Flores,Ashley Flores,Female,11/30/2020,National City
18870,Ana,Barnes,Ana Barnes,Female,1/21/2021,Beaverton
18871,Ruben,Rubio,Ruben Rubio,Male,2/4/2020,Burnaby
18872,Miguel,Severino,Miguel Severino,Male,10/20/2020,Bremerton
18873,Austin,Rodriguez,Austin Rodriguez,Male,8/11/2020,W. Linn
18874,Julia,Green,Julia Green,Female,8/3/2020,Sedro Woolley
18875,Devin,Watson,Devin Watson,Male,9/3/2020,Westminster
18876,Luke,Chen,Luke Chen,Male,12/15/2020,Beverly Hills
18877,Evan,Hall,Evan Hall,Male,5/8/2020,Berkeley
18878,Mallory,Ramos,Mallory Ramos,Female,12/1/2020,Colma
18879,Garrett,Morgan,Garrett Morgan,Male,11/5/2020,Colma
18880,Jarrod,Sanchez,Jarrod Sanchez,Male,10/14/2020,Beaverton
18881,Kimberly,James,Kimberly James,Female,12/23/2020,Oregon City
18882,Dalton,Hayes,Dalton Hayes,Male,11/26/2020,Shawnee
18883,Jonathan,Garcia,Jonathan Garcia,Male,3/12/2020,Langford
18884,Bryan,Reed,Bryan Reed,Male,8/16/2020,Port Hammond
